point,years,month,day,high,low
osk,1950,3,29,14.8,5.2
osk,1950,3,28,14.0,5.0
osk,1950,3,27,14.6,4.5
osk,1950,3,26,14.8,7.3
osk,1940,4,20,20.2,8.7
osk,1940,4,21,20.2,9.2
osk,1940,4,19,19.1,9.3
osk,1940,4,13,17.4,8.3
osk,1940,4,14,18.2,6.5
osk,1940,4,11,16.6,6.8
osk,1940,4,12,18.8,6.7
osk,1940,4,17,19.6,7.0
osk,1940,4,18,20.0,6.9
osk,1940,4,15,18.1,5.4
osk,1940,4,16,20.1,7.0
osk,1940,4,10,17.8,6.8
osk,1940,4,8,16.6,5.0
osk,1940,4,9,17.4,6.5
osk,1940,4,2,18.0,5.9
osk,1940,4,3,18.6,6.9
osk,1940,4,1,18.3,4.6
osk,1940,4,6,15.4,4.1
osk,1940,4,7,15.9,3.8
osk,1940,4,4,16.8,7.8
osk,1940,4,5,17.7,6.4
osk,1940,4,30,22.7,9.8
osk,1940,4,24,20.7,8.5
osk,1940,4,25,22.0,9.2
osk,1940,4,22,19.5,8.7
osk,1940,4,23,19.1,8.0
osk,1940,4,28,20.0,10.7
osk,1940,4,29,20.6,9.5
osk,1940,4,26,23.0,9.2
osk,1940,4,27,23.2,10.4
